entry,entry_name,gene_names,nucleus,cytoplasm,mitochondrion,plasma_membrane,endoplasmic_reticulum,golgi_apparatus,vacuole,zones
P46955,NCA3_YEAST,NCA3 YJL116C J0748,0,0,1,0,0,0,1,"mitochondrion,vacuole"
P46958,IDS2_YEAST,IDS2 YJL146W J0642,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P46973,HIT1_YEAST,HIT1 YJR055W J1705,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P46983,ATG36_YEAST,ATG36 YJL185C J0415,0,0,0,0,0,0,0,
P46993,ASG7_YEAST,ASG7 YJL170C J0514,0,0,0,1,0,0,0,plasma_membrane
P46997,JJJ2_YEAST,JJJ2 YJL162C J0549,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P46999,PIR5_YEAST,PIR5 YJL160C J0555,0,0,0,0,0,0,1,vacuole
P47005,DAS1_YEAST,DAS1 YJL149W J0634,0,0,0,0,0,0,0,
P47007,MRX5_YEAST,MRX5 YJL147C J0639,0,0,1,0,0,0,0,mitochondrion
P47009,YJO4_YEAST,YJL144W J0646,0,1,0,0,0,0,0,cytoplasm
P47015,AIM23_YEAST,AIM23 YJL131C J0682,0,0,1,0,0,0,0,mitochondrion
P47042,IKS1_YEAST,IKS1 YJL057C J1143,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P47046,IRC8_YEAST,IRC8 YJL051W J1156,0,0,0,0,0,0,1,vacuole
P47048,YJE9_YEAST,YJL049W J1162,0,0,0,0,0,0,0,
P47049,UBX6_YEAST,UBX6 YJL048C J1164,1,0,0,0,1,0,0,"nucleus,endoplasmic_reticulum"
P47065,PT130_YEAST,PET130 YJL023C J1282,0,0,1,0,0,0,0,mitochondrion
P47081,COX16_YEAST,COX16 YJL003W J1403 YJR83.2,0,0,1,0,0,0,0,mitochondrion
P47084,MRX12_YEAST,MRX12 YJR003C J1415 YJR83.30,0,0,1,0,0,0,0,mitochondrion
P47085,MHO1_YEAST,MHO1 YJR008W J1431 YJR83.9,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P47086,YJY1_YEAST,YJR011C J1438 YJR83.26,0,0,0,0,0,0,0,
P47087,YJY2_YEAST,YJR012C J1440 YJR83.25,0,0,0,0,0,0,0,
P47099,YJ12A_YEAST,TY1A-JR2 YJRWTy1-2 GAG YJR028W J1565,0,1,0,0,0,0,0,cytoplasm
P47111,VPS55_YEAST,VPS55 YJR044C J1637,0,0,0,0,0,0,0,
P47127,AIM24_YEAST,AIM24 FMP26 YJR080C J1847,0,0,1,0,0,0,0,mitochondrion
P47140,AIM25_YEAST,AIM25 YJR100C J1946,0,0,1,1,0,0,0,"mitochondrion,plasma_membrane"
P47148,PXP2_YEAST,PXP2 YJR111C J2009,0,0,1,0,0,0,0,mitochondrion
P47153,TDA4_YEAST,TDA4 YJR116W J2031,0,0,0,0,1,0,0,endoplasmic_reticulum
P47155,ILM1_YEAST,ILM1 YJR118C J2033,0,0,0,0,1,0,0,endoplasmic_reticulum
P47163,EFM3_YEAST,EFM3 YJR129C J2061,0,1,0,0,0,0,0,cytoplasm
P47165,XPT1_YEAST,XPT1 YJR133W J2118,0,1,0,0,0,0,0,cytoplasm
P47166,SGM1_YEAST,SGM1 YJR134C J2120,0,0,0,0,1,1,0,"endoplasmic_reticulum,golgi_apparatus"
P47172,YJ9I_YEAST,YJR141W J2166,1,0,0,0,0,0,0,nucleus
P47175,HMS2_YEAST,HMS2 YJR147W J2204,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P47177,2NDP_YEAST,YJR149W J2213,0,1,0,0,0,0,0,cytoplasm
P47187,COS5_YEAST,COS5 YJR161C J2410,0,0,0,0,0,0,1,vacuole
P47976,CTH1_YEAST,CTH1 YDR151C YD8358.07C,1,0,0,0,0,0,0,nucleus
P48353,HLJ1_YEAST,HLJ1 YMR161W YM8520.10,0,0,0,0,1,0,0,endoplasmic_reticulum
P48526,SYIM_YEAST,ISM1 YPL040C P7102.10,0,0,1,0,0,0,0,mitochondrion
P48560,TOS6_YEAST,TOS6 YNL300W N0430,0,0,0,0,0,0,0,
P48564,MRX6_YEAST,MRX6 YNL295W N0462,0,0,0,0,0,0,0,
P50080,AZR1_YEAST,AZR1 YGR224W G8537,0,0,0,1,0,0,0,plasma_membrane
P50104,STB4_YEAST,STB4 YMR019W YM9711.08,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P50112,KNH1_YEAST,KNH1 YDL049C,0,0,0,0,0,0,1,vacuole
P50113,LYS5_YEAST,LYS5 YGL154C G1867,0,1,0,0,0,0,0,cytoplasm
P50273,ATP22_YEAST,ATP22 TCM10 YDR350C D9476.9,0,0,0,0,0,0,0,
P50873,MRK1_YEAST,MRK1 YDL079C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P52290,PPAD_YEAST,DIA3 YDL024C D2815,0,0,0,0,0,0,0,
P52918,MSN5_YEAST,MSN5 YDR335W D9651.5,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P52924,COS10_YEAST,COS10 YNR075W N3820,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
P53036,SAP4_YEAST,SAP4 YGL229C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P53046,ROM1_YEAST,ROM1 SKC1 YGR070W,0,1,0,0,0,0,0,cytoplasm
P53047,RTA1_YEAST,RTA1 YGR213C,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P53058,VEL1_YEAST,VEL1 YGL258W NRA206,0,0,0,0,1,0,0,endoplasmic_reticulum
P53060,RMR1_YEAST,RMR1 YGL250W NRC245,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P53099,TPN1_YEAST,TPN1 YGL186C G1370,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P53100,YGT5_YEAST,YGL185C G1380,0,1,0,0,0,0,0,cytoplasm
P53118,ROG1_YEAST,ROG1 YGL144C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P53130,GPG1_YEAST,GPG1 YGL121C,0,1,0,0,0,0,0,cytoplasm
P53139,YGK8_YEAST,YGL108C G3070,0,0,0,0,0,0,0,
P53142,VPS73_YEAST,VPS73 YGL104C G3090,0,0,1,0,0,0,0,mitochondrion
P53147,TOS8_YEAST,TOS8 YGL096W,1,0,0,0,0,0,0,nucleus
P53155,YGI2_YEAST,YGL082W,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P53172,SDS23_YEAST,SDS23 YGL056C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P53183,YGD9_YEAST,YGL039W,0,1,0,0,0,0,0,cytoplasm
P53200,EFM5_YEAST,EFM5 AML1 YGR001C,0,1,0,0,0,0,0,cytoplasm
P53203,PEX31_YEAST,PEX31 YGR004W,0,0,0,0,1,0,0,endoplasmic_reticulum
P53241,VHT1_YEAST,VHT1 YGR065C,0,0,0,1,0,0,0,plasma_membrane
P53243,YG2A_YEAST,YGR067C,1,0,0,0,0,0,0,nucleus
P53248,PEX8_YEAST,PEX8 PAS6 YGR077C,0,0,0,0,0,0,0,
P53253,NNF2_YEAST,NNF2 YGR089W,0,0,0,0,1,0,0,endoplasmic_reticulum
P53257,TPC1_YEAST,TPC1 YGR096W,0,0,0,0,0,0,0,
P53278,YG3A_YEAST,YGR130C,0,1,0,0,0,0,0,cytoplasm
P53279,FHN1_YEAST,FHN1 YGR131W,0,0,0,1,0,0,0,plasma_membrane
P53285,VPS62_YEAST,VPS62 YGR141W,0,0,0,0,1,0,0,endoplasmic_reticulum
P53289,RTS3_YEAST,RTS3 YGR161C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P53304,SLI1_YEAST,SLI1 YGR212W,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P53315,SOL4_YEAST,SOL4 YGR248W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P53316,YG5B_YEAST,YGR250C,0,1,0,0,0,0,0,cytoplasm
P53336,YG5X_YEAST,YGR283C,0,0,0,0,0,0,0,
P53338,MAL13_YEAST,MAL13 MAL1R YGR288W G9591,1,0,0,0,0,0,0,nucleus
P53394,SULX_YEAST,YPR003C LPZ3C YP9723.03C,0,0,0,0,1,0,0,endoplasmic_reticulum
P53438,SOK2_YEAST,SOK2 YMR016C YM9711.03C,1,0,0,0,0,0,0,nucleus
P53630,BIOD_YEAST,BIO4 YNR057C N3506,0,0,0,0,0,0,0,
P53723,YN8B_YEAST,YNR021W N3216,0,0,0,0,1,0,0,endoplasmic_reticulum
P53724,RM50_YEAST,MRPL50 YNR022C N3220,0,0,1,0,0,0,0,mitochondrion
P53735,ZRG17_YEAST,ZRG17 YNR039C N3403,0,0,0,0,1,0,0,endoplasmic_reticulum
P53744,BIO5_YEAST,BIO5 YNR056C N3502,0,0,0,0,1,0,0,endoplasmic_reticulum
P53751,YN94_YEAST,YNR065C N3539,0,0,0,0,1,1,0,"endoplasmic_reticulum,golgi_apparatus"
P53752,YN95_YEAST,YNR066C N3543,0,0,0,0,0,1,1,"golgi_apparatus,vacuole"
P53755,BSC5_YEAST,BSC5 YNR069C N3555,0,0,0,0,0,0,0,
P53819,YRF16_YEAST,YRF1-6 YNL339C N0152,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P53835,PRM1_YEAST,PRM1 YNL279W N0605,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P53850,RTC4_YEAST,RTC4 YNL254C N0856,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P53857,YNX4_YEAST,YNL234W N1142,0,1,0,0,0,0,0,cytoplasm
P53873,SWT21_YEAST,SWT21 YNL187W N1615,1,0,0,0,0,0,0,nucleus
P53878,PBR1_YEAST,PBR1 YNL181W N1640,0,0,0,0,1,0,0,endoplasmic_reticulum
P53882,TDA7_YEAST,TDA7 YNL176C N1661,0,0,0,0,0,0,1,vacuole
P53885,MDG1_YEAST,MDG1 YNL173C N1673,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P53892,IBD2_YEAST,IBD2 YNL164C N1714,1,0,0,0,0,0,0,nucleus
P53898,NSG2_YEAST,NSG2 YNL156C N1747,0,0,0,0,1,0,0,endoplasmic_reticulum
P53913,FYV6_YEAST,FYV6 YNL133C N1215 N1850,1,0,0,0,0,0,0,nucleus
P53918,ESBP6_YEAST,ESBP6 MCH3 YNL125C N1223 N1882,0,0,1,1,1,0,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum"
P53949,OCA2_YEAST,OCA2 YNL056W N2439 YNL2439W,0,1,0,0,0,0,0,cytoplasm
P53958,BOP3_YEAST,BOP3 YNL042W N2670,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P53960,YNE0_YEAST,YNL040W N2679,0,1,0,0,0,0,0,cytoplasm
P53961,GPI15_YEAST,GPI15 YNL038W N2687,0,0,0,0,0,0,0,
P53966,KTR5_YEAST,KTR5 YNL029C N2755,0,0,0,0,1,1,0,"endoplasmic_reticulum,golgi_apparatus"
P53970,EFM6_YEAST,EFM6 YNL024C N2809,0,1,0,0,0,0,0,cytoplasm
P54003,SUR7_YEAST,SUR7 YML052W YM9958.11,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P54005,DIA1_YEAST,DIA1 YMR316W YM9924.08,0,1,0,0,0,0,0,cytoplasm
P56508,SNA2_YEAST,SNA2 YDR525W-A YDR525BW,0,1,0,0,0,0,0,cytoplasm
P87262,RL34A_YEAST,RPL34A YER056C-A YER056BC,0,0,0,0,0,0,0,
P87275,AIM11_YEAST,AIM11 GEP8 YER093C-A,0,0,1,0,0,0,0,mitochondrion
P89113,DDR2_YEAST,DDR2 YOL052C-A YOL052BC YOL053C-A,0,1,0,0,0,0,1,"cytoplasm,vacuole"
Q00453,RGM1_YEAST,RGM1 YMR182C YM8010.12C,1,0,0,0,0,0,0,nucleus
Q00873,CYT2_YEAST,CYT2 YKL087C,0,0,1,0,0,0,0,mitochondrion
Q01766,HAL1_YEAST,HAL1 YPR005C YP9723.05C,0,1,0,0,0,0,0,cytoplasm
Q02608,RT16_YEAST,MRPS16 YPL013C LPA4C,0,0,1,0,0,0,0,mitochondrion
Q02710,ECM23_YEAST,ECM23 SRD2 YPL021W,0,0,0,0,0,0,0,
Q02771,PT117_YEAST,PET117 YER058W,0,0,1,0,0,0,0,mitochondrion
Q02772,COA5_YEAST,PET191 YJR034W J1604,0,0,1,0,0,0,0,mitochondrion
Q02803,OAZ_YEAST,OAZ1 YPL052W,0,1,0,0,0,0,0,cytoplasm
Q02831,YP077_YEAST,YPL077C,0,0,0,0,0,0,0,
Q02863,UBP16_YEAST,UBP16 YPL072W LPF12W,0,0,1,0,0,0,0,mitochondrion
Q02875,SYH1_YEAST,SYH1 YPL105C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
Q02889,MGR2_YEAST,MGR2 YPL098C,0,0,1,0,0,0,0,mitochondrion
Q02961,YP113_YEAST,YPL113C,0,0,0,0,0,0,0,
Q02981,YP109_YEAST,YPL109C LPH17C,0,0,1,0,0,0,0,mitochondrion
Q03029,SPO19_YEAST,SPO19 YPL130W,0,0,0,0,0,0,0,
Q03079,MRX11_YEAST,MRX11 YPL041C,0,0,1,0,0,0,0,mitochondrion
Q03085,SRL4_YEAST,SRL4 YPL033C,0,0,1,0,0,0,0,mitochondrion
Q03099,YMN3_YEAST,YML133C YM4987.01C YM4987.02C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
Q03104,MSC1_YEAST,MSC1 YML128C YM4987.07C,0,0,1,1,1,0,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum"
Q03151,MTG1_YEAST,MTG1 YMR097C YM6543.04C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
Q03153,ATP25_YEAST,ATP25 YMR098C YM6543.05C,0,0,1,0,0,0,0,mitochondrion
Q03264,NGL2_YEAST,NGL2 YMR285C YM8021.11C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q03266,PABC_YEAST,ABZ2 YMR289W YM8021.15,0,1,0,0,0,0,0,cytoplasm
Q03419,IZH1_YEAST,IZH1 YDR492W,0,0,0,0,1,0,0,endoplasmic_reticulum
Q03441,RMD1_YEAST,RMD1 YDL001W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
Q03482,CTPP2_YEAST,CPP2 YDR210W YD8142.07,0,0,0,1,0,0,0,plasma_membrane
Q03483,YD22A_YEAST,TY2A-DR2 YDRWTy2-2 GAG YDR210W-A YD8142A.08,0,1,0,0,0,0,0,cytoplasm
Q03516,RSN1_YEAST,RSN1 YMR266W YM8156.08,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
Q03525,TMA23_YEAST,TMA23 YMR269W YM8156.11 YMR268W-A,0,0,0,0,0,0,0,
Q03652,DML1_YEAST,DML1 YMR211W YM8261.05,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
Q03667,MIX17_YEAST,MIX17 MIC17 YMR002W YM8270.04,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
Q03673,AIM34_YEAST,AIM34 YMR003W YM8270.05,0,0,1,0,0,0,0,mitochondrion
Q03697,YMD8_YEAST,YMD8 YML038C,0,0,0,0,0,1,0,golgi_apparatus
Q03786,GNTK_YEAST,YDR248C,0,1,0,0,0,0,1,"cytoplasm,vacuole"
Q03796,TPP1_YEAST,TPP1 YMR156C YM8520.05C,1,0,0,0,0,0,0,nucleus
Q03798,AIM36_YEAST,AIM36 FMP39 YMR157C YM8520.06C,0,0,1,0,0,0,0,mitochondrion
Q03799,RT08_YEAST,MRPS8 YMR158W YM8520.07,0,0,1,0,0,0,0,mitochondrion
Q03856,YD11A_YEAST,TY1A-DR1 YDRCTy1-1 GAG YDR098C-A YD8557.07c,0,1,0,0,0,0,0,cytoplasm
Q03880,PKR1_YEAST,PKR1 YMR123W YM8564.05,0,0,0,0,1,0,0,endoplasmic_reticulum
Q03899,YD131_YEAST,YDR131C,0,0,0,0,0,0,1,vacuole
Q03942,RKM2_YEAST,RKM2 YDR198C,0,0,0,0,0,0,0,
Q03964,YD17A_YEAST,TY1A-DR2 YDR170W-A YD9395.02,0,1,0,0,0,0,0,cytoplasm
Q04005,LIC4_YEAST,ATC1 LIC4 YDR184C YD9395.18c,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q04007,SND1_YEAST,SND1 YDR186C,0,1,0,0,0,0,0,cytoplasm
Q04083,THI74_YEAST,THI74 YDR438W,0,0,1,0,0,0,1,"mitochondrion,vacuole"
Q04201,CUE4_YEAST,CUE4 YML101C,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
Q04210,YET2_YEAST,YET2 YMR040W YM9532.05,0,0,0,0,1,0,0,endoplasmic_reticulum
Q04212,ARA2_YEAST,ARA2 YMR041C YM9532.06C,0,0,0,0,0,0,0,
Q04215,YM13A_YEAST,TY1A-MR1 YMRCTy1-3 GAG YMR046C YM9532.11C,0,1,0,0,0,0,0,cytoplasm
Q04216,DLT1_YEAST,DLT1 YMR126C YM9553.02C,0,0,0,0,0,0,0,
Q04231,RAD33_YEAST,RAD33 YML011C YM9571.07C,1,0,0,0,0,0,0,nucleus
Q04233,GIS4_YEAST,GIS4 YML006C YM9571.13C,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
Q04301,VBA1_YEAST,VBA1 YMR088C YM9582.13C,0,0,0,0,0,0,0,
Q04329,ICY1_YEAST,ICY1 YMR195W YM9646.08,0,0,0,0,0,0,0,
Q04341,MIX14_YEAST,MIX14 MIC14 YDR031W YD9673.01,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
Q04399,GMC1_YEAST,GMC1 YDR506C D9719.12,0,0,0,0,0,0,0,
Q04411,URC2_YEAST,URC2 YDR520C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q04418,RBA50_YEAST,RBA50 YDR527W,0,1,0,0,0,0,0,cytoplasm
Q04429,HLR1_YEAST,HLR1 YDR528W D9719.31,0,1,0,0,0,0,0,cytoplasm
Q04516,AIM33_YEAST,AIM33 YML087C,0,0,0,1,0,0,0,plasma_membrane
Q04533,METX_YEAST,YML082W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q04585,YDR09_YEAST,YDR109C,0,1,0,0,0,0,0,cytoplasm
Q04598,RM34_YEAST,YDR115W YD9727.10,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
Q04600,TMA64_YEAST,TMA64 YDR117C,0,0,0,0,0,0,0,
Q04602,VBA4_YEAST,VBA4 YDR119W,0,0,0,0,0,0,0,
Q04623,ECM18_YEAST,ECM18 YDR125C YD9727.20C,0,0,1,0,0,0,0,mitochondrion
Q04689,AIM32_YEAST,AIM32 YML050W YM9827.02,0,0,0,0,0,0,0,
Q04706,YM11A_YEAST,TY1A-ML1 YMLWTy1-1 GAG YML045W-A YM9827.07,0,1,0,0,0,0,0,cytoplasm
Q04734,PALI_YEAST,RIM9 YMR063W YM9916.02,0,0,0,1,0,0,0,plasma_membrane
Q04767,TVP18_YEAST,TVP18 YMR071C YM9916.10C,0,0,0,0,0,0,0,
Q04772,IRC21_YEAST,IRC21 YMR073C YM9916.12C,0,1,0,0,0,0,0,cytoplasm
Q04792,DCE_YEAST,GAD1 YMR250W YM9920.04,0,1,0,0,0,0,0,cytoplasm
Q04806,GSTO3_YEAST,GTO3 YMR251W YM9920.05,0,1,0,0,0,0,0,cytoplasm
Q04867,YM91_YEAST,YMR310C YM9924.02C,1,0,0,0,0,0,0,nucleus
Q04922,MFB1_YEAST,MFB1 YDR219C,0,0,1,0,0,0,0,mitochondrion
Q05015,FSH2_YEAST,FSH2 YMR222C YM9959.04C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q05648,MRX10_YEAST,MRX10 YDR282C,0,0,0,0,0,0,0,
Q05672,RBS1_YEAST,RBS1 YDL189W D1266,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q05676,SOM1_YEAST,SOM1 YEL059C-A YEL059BC,0,0,0,0,0,0,0,
Q05827,HOR7_YEAST,HOR7 YMR251W-A YMR251BW,0,0,0,1,1,0,1,"plasma_membrane,endoplasmic_reticulum,vacuole"
Q05863,YL281_YEAST,YLR281C,0,0,1,0,0,0,0,mitochondrion
Q05867,YL283_YEAST,YLR283W,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
Q05899,YL297_YEAST,YLR297W,1,1,0,0,0,0,1,"nucleus,cytoplasm,vacuole"
Q05905,HRI1_YEAST,HRI1 YLR301W,1,0,0,0,0,0,0,nucleus
Q05955,ADY4_YEAST,ADY4 YLR227C L8083.11,0,0,0,0,0,0,0,
Q06011,ECM19_YEAST,ECM19 YLR390W,0,0,1,0,0,0,0,mitochondrion
Q06098,ISR1_YEAST,ISR1 YPR106W,0,0,0,0,0,0,0,
Q06107,YP114_YEAST,YPR114W,0,0,0,0,1,0,0,endoplasmic_reticulum
Q06108,RGC1_YEAST,RGC1 YPR115W,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
Q06116,HOB2_YEAST,HOB2 YPR117W,0,0,0,1,0,0,0,plasma_membrane
Q06134,SPO77_YEAST,SPO77 YLR341W,0,1,0,0,0,0,0,cytoplasm
Q06177,TMA10_YEAST,TMA10 SFL2 STF3 YLR327C L8543.1,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q06200,ECM7_YEAST,ECM7 ZRG15 YLR443W,0,1,0,1,0,0,1,"cytoplasm,plasma_membrane,vacuole"
Q06214,JIP5_YEAST,JIP5 YPR169W,1,0,0,0,0,0,0,nucleus
Q06216,PIG1_YEAST,PIG1 YLR273C L9328.2,0,0,0,0,0,0,0,
Q06466,TDA6_YEAST,TDA6 YPR157W,0,0,0,0,0,0,1,vacuole
Q06469,CUR1_YEAST,CUR1 YPR158W,1,0,0,0,0,0,0,nucleus
Q06479,YL352_YEAST,YLR352W,0,0,0,0,0,0,0,
Q06485,ATG33_YEAST,ATG33 YLR356W,0,0,1,0,0,0,0,mitochondrion
Q06490,THI22_YEAST,THI22 YPR121W,0,0,0,0,0,0,0,
Q06494,PLR1_YEAST,YPR127W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q06537,YP153_YEAST,YPR153W,0,0,0,0,0,0,0,
Q06563,SYM1_YEAST,SYM1 YLR251W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
Q06597,ARR2_YEAST,ARR2 ACR2 YPR200C P9677.16,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q06636,GPI11_YEAST,GPI11 YDR302W,0,0,0,0,1,0,0,endoplasmic_reticulum
Q06640,YD306_YEAST,YDR306C,0,0,0,0,0,0,0,
Q06644,PMT7_YEAST,PMT7 YDR307W D9740.4,0,0,0,0,1,0,0,endoplasmic_reticulum
Q06673,ECM30_YEAST,ECM30 YLR436C,0,1,0,0,0,0,0,cytoplasm
Q06686,CTR3_YEAST,CTR3 YLR411W L9931.6,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
Q06688,SRR1L_YEAST,BER1 YLR412W L9931.5,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q06689,YL413_YEAST,YLR413W,0,1,0,1,0,0,1,"cytoplasm,plasma_membrane,vacuole"
Q06698,YL419_YEAST,YLR419W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
Q06820,MDM36_YEAST,MDM36 YPR083W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
Q06822,ASA1_YEAST,ASA1 YPR085C,1,0,0,0,0,0,0,nucleus
Q07349,MRX9_YEAST,MRX9 YDL027C D2800,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
Q07351,STP4_YEAST,STP4 YDL048C D2690,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
Q07362,PBP4_YEAST,PBP4 YDL053C D2574,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q07376,MCH1_YEAST,MCH1 YDL054C,0,0,0,0,0,0,0,
Q07379,YD057_YEAST,YDL057W,0,0,0,0,0,0,0,
Q07451,YET3_YEAST,YET3 YDL072C,0,0,0,0,1,0,0,endoplasmic_reticulum
Q07549,SNA4_YEAST,SNA4 YDL123W,0,0,0,0,0,0,0,
Q07622,ACK1_YEAST,ACK1 YDL203C D1066,0,0,1,0,0,0,0,mitochondrion
Q07653,HBT1_YEAST,HBT1 Crem YDL223C,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
Q07655,WHI4_YEAST,WHI4 YDL224C D0839,0,1,0,0,0,0,0,cytoplasm
Q07660,BRE4_YEAST,BRE4 YDL231C,0,0,0,0,0,0,0,
Q07684,MFG1_YEAST,MFG1 YDL233W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q07748,THI13_YEAST,THI13 YDL244W,0,0,0,0,0,0,0,
Q07786,DHSO2_YEAST,SOR2 YDL246C,0,0,0,0,0,0,0,
Q07788,COS7_YEAST,COS7 YDL248W,0,0,1,0,0,0,1,"mitochondrion,vacuole"
Q07798,SPO75_YEAST,SPO75 YLL005C L1361,0,0,0,1,0,0,0,plasma_membrane
Q07843,IRC19_YEAST,IRC19 RRG4 YLL033W,0,0,0,0,0,0,0,
Q07872,ENT4_YEAST,ENT4 YLL038C,0,0,0,1,0,0,0,plasma_membrane
Q07888,YL067_YEAST,YLL067C L0111 L0503 L0509,0,1,0,0,0,0,0,cytoplasm
Q07897,CMS1_YEAST,CMS1 YLR003C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q07904,THI73_YEAST,THI73 YLR004C,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
Q07959,IZH3_YEAST,IZH3 YLR023C,0,0,0,0,1,0,0,endoplasmic_reticulum
Q07987,PAU23_YEAST,PAU23 DAN2 YLR037C L1909,0,0,0,0,0,0,1,vacuole
Q07988,AFB1_YEAST,AFB1 YLR040C,0,0,0,0,0,0,0,
Q07990,YL042_YEAST,YLR042C,0,0,0,0,0,0,1,vacuole
Q08045,LCL2_YEAST,LCL2 YLR104W,0,0,0,0,0,0,1,vacuole
Q08182,YAP7_YEAST,YAP7 YOL028C,1,0,0,0,0,0,0,nucleus
Q08202,OPI10_YEAST,OPI10 YOL032W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q08223,AIM39_YEAST,AIM39 YOL053W O1269,0,0,1,0,0,0,0,mitochondrion
Q08225,DPP3_YEAST,YOL057W O1232,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q08226,CRT10_YEAST,CRT10 YOL063C,0,0,0,0,0,0,0,
Q08227,INP54_YEAST,INP54 YOL065C,0,0,0,0,1,0,0,endoplasmic_reticulum
Q08234,YO075_YEAST,YOL075C YOL074C,0,0,0,0,0,0,0,
Q08268,MCH4_YEAST,MCH4 YOL119C,0,0,0,1,0,0,0,plasma_membrane
Q08280,BSC6_YEAST,BSC6 YOL137W,0,0,0,0,0,1,0,golgi_apparatus
Q08347,BDS1_YEAST,BDS1 YOL164W,0,0,0,0,0,0,0,
Q08416,IRC23_YEAST,IRC23 YOR044W,0,0,0,0,1,0,0,endoplasmic_reticulum
Q08422,TMC1_YEAST,TMC1 YOR052C YOR29-03,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q08646,SSP2_YEAST,SSP2 YOR242C O5251,1,0,0,0,0,0,0,nucleus
Q08693,TRE2_YEAST,TRE2 YOR256C,0,0,0,0,0,0,0,
Q08729,DSE3_YEAST,DSE3 YOR264W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
Q08750,MUM3_YEAST,MUM3 YOR298W,0,0,0,0,1,0,0,endoplasmic_reticulum
Q08777,MCH5_YEAST,MCH5 YOR306C,0,0,0,1,0,0,0,plasma_membrane
